Source,Target,Weight
滨海,军粮城北,14
哈尔滨,王岗,14
松滋,枝城,14
大冶北,鄂州,14
张桥,陈庄,14
含山南,芜湖,14
涿州,高碑店,14
赶水东,綦江东,14
贵阳北,修文县,14
白云西,贵安,14
郑州东,郑州,14
三门县,宁海,14
晋中,太谷东,14
大营镇,枣强,14
保定东,白洋淀,14
公主岭南,四平东,14
小新街,杨林,14
泗阳,宿迁,14
北滩,平川西,14
无锡新区,苏州园区,14
广州南,容桂,14
小榄,南朗,14
哈尔滨,哈尔滨东,14
岐山,杨陵南,14
沙湾南,峨眉,14
庆城,曲子,14
小榄,北滘,14
中山,容桂,14
邵东,杨桥,14
邵阳,邵东,14
兰棱,双城堡,14
小榄,江门,14
太原南,榆次,14
金月湾,东方,14
博鳌,万宁,14
内江北,内江东,14
云浮东,南江口,14
淮滨,阜南,14
密云,顺义西,14
金口河南,峨边南,14
香河,燕郊,14
石家庄,石家庄东,14
弥勒,竹园,14
朋普,开远南,14
隆安东,南宁西,14
盘锦,盘锦北,14
确山,驻马店,14
南江口,郁南,14
德化,永春,14
中宁东,红寺堡北,14
庐江,舒城,14
樟木头,东莞,14
恩平,开平南,14
马踏,阳西,14
莱芜北,章丘南,14
新青,红星,14
新会,双水镇,14
桃村北,烟台南,14
密山,连珠山,14
杨岗,凯北,14
峡江,新干,14
黑台,永安乡,14
克山,古城,14
宏克力,依兰,14
侯马,新绛,15
东乡,余江,15
宜春,新余北,15
红兴隆,新友谊,15
永寿西,礼泉南,15
德州,吴桥,15
海城,西柳,15
安陆西,随州南,15
漳州,漳浦,15
尚志南,苇河西,15
乐清,温州南,15
桐城南,庐江西,15
富阳西,桐庐,15
亚布力西,一面坡北,15
都昌,湖口,15
沈阳,苏家屯,15
亚布力西,横道河子东,15
尚志,一面坡,15
兴山,巴东,15
商丘,民权北,15
苍南,福鼎,15
龙游,金华,15
淮安东,宝应,15
安顺西,关岭,15
哈尔滨西,哈尔滨北,15
长沙南,株洲西,15
海宁,嘉兴,15
信丰西,龙南东,15
长葛北,郑州航空港,15
鹤壁,汤阴,15
长葛,许昌,15
溧水,溧阳,15
乐山,犍为,15
新沂南,东海县,15
东莞南,惠州北,15
晋州,辛集,15
平凉南,平凉,15
石家庄,高邑西,15
宝泉岭,鹤北,15
南宁,吴圩机场,15
延吉西,图们北,15
巫山,巴东,15
赣县北,于都,15
建桥,揭阳,15
西华,淮阳南,15
嘉兴南,海宁西,15
扬州东,高邮,15
沈阳北,沈阳南,15
巢湖东,芜湖北,15
天门南,汉川,15
平遥,祁县,15
漳州,南靖,15
皮口,登沙河,15
武陟,焦作,15
连珠山,黑台,15
溧水,南京南,15
朱砂古镇,铜仁,15
永安乡,东海,15
鸡西西,林口南,15
平庄,宁城,15
冷坝,六枝南,15
辽阳,灯塔,15
齐河,济南西,15
高安,南昌西,15
扶沟南,许昌北,15
连云港,赣榆,15
菏泽,定陶,15
毛陈,云梦东,15
黄河景区,郑州,15
葛店南,花湖,15
武汉东,葛店南,15
纸坊东,贺胜桥东,15
淄博北,章丘北,15
丹阳,大港南,15
怀来,八达岭长城,15
德安,庐山,15
安吉,郎溪南,15
张维屯,四方台,15
建瓯西,南平市,15
建平,喀左,15
徐州东,观音机场,15
衡水北,辛集南,15
青州市北,淄博北,15
平潭,长乐南,15
三门峡南,灵宝西,15
成都东,双流机场,15
桐城东,安庆西,15
古田会址,龙岩,15
双洋,永安南,15
东安东,永州,15
鹰手营子,下台子,15
哈达铺,岷县,15
长治北,长治,15
重庆西,璧山,15
沈阳南,本溪新城,15
胜芳,天津西,15
扶余,陶赖昭,15
新民北,黑山北,15
统景,古路,15
虞城县,商丘,15
吉首东,古丈西,15
茶陵南,攸县南,15
双辽,金宝屯,15
彭州,郫县西,15
郫县,都江堰,15
雄安,固安东,15
安德,青城山,15
苍南,瑞安,15
泽普,莎车,15
德州东,禹城东,15
宝坻,玉田南,15
江永,道州,15
苏州园区,安亭北,15
青岛北,红岛,15
三穗,铜仁南,15
漯河,西平,15
鄂州,黄石,15
嘉善南,桐乡,15
济宁北,巨野北,15
珠海,唐家湾,15
银花,统景,15
资中北,隆昌北,15
明珠,中山,15
天津西,武清,15
阳江,阳西,15
长汀南,瑞金,15
蓟州北,上仓,15
先锋,长沙,15
贵阳,孟关,15
花都,清城,15
先锋,板塘,15
江北机场,重庆北,15
大安,两家,15
昆山南,上海西,15
朝天,广元,15
永康南,壶镇,15
遂昌,松阳,15
龙游南,遂昌,15
安陆,云梦,15
金阳,贵阳北,15
贵安,花溪南,15
南京南,仙林,15
瓦屋山,句容西,15
朝阳湖,名山,15
个旧,红河,15
安庆,安庆西,15
郫县西,迎宾路,15
春申,上海南,15
城阳,胶州北,15
开平南,双水镇,15
大旺,端州,15
保定,徐水,15
尖峰,乐东,15
羊马,成都西,15
常平南,西平西,15
前山,南朗,15
洮南,黑水,15
高邮,宝应,16
深圳北,东莞南,16
曲阜东,滕州东,16
安达,大庆西,16
灵石东,平遥古城,16
琼海,文昌,16
丹东,东港北,16
泸州,泸县,16
分宜,宜春,16
万宁,陵水,16
城子坦,杏树屯,16
遂宁,大英东,16
丰城,樟树,16
南京南,马鞍山东,16
唐山,滨海北,16
玉泉,小岭,16
香兰,浩良河,16
潮汕,揭阳,16
章丘,济南东,16
宜宾西,泥溪,16
西安北,渭南北,16
贵定县,都匀东,16
嵊州新昌,上虞南,16
高碑店东,保定东,16
阿城,玉泉,16
郑州东,郑州西,16
忻州西,阳曲西,16
开封北,兰考南,16
汤原,香兰,16
鹤壁东,新乡东,16
邢台东,邯郸东,16
石家庄,正定,16
美兰,文昌,16
许昌东,漯河西,16
兴文,长宁,16
双城北,哈尔滨西,16
金华,义乌,16
三明北,延平西,16
绵阳,江油,16
永安南,三明,16
衡水北,景州,16
景州,德州东,16
襄阳东,南漳,16
蚌埠南,淮南东,16
离堆公园,安德,16
成高子,阿城,16
宜兴,湖州,16
英德西,清远,16
帽儿山西,阿城北,16
平湖,常平,16
昆山南,无锡东,16
厦门北,漳州,16
綦江东,珞璜南,16
丹东,凤城东,16
庆阳,庆城,16
密云,兴隆县西,16
安吉,湖州,16
阜阳西,颍上北,16
邵阳北,娄底南,16
王岗,五家,16
蚌埠南,定远,16
镇江,大港南,16
济南,济南西,16
修文县,贵阳东,16
随县,枣阳,16
嵊州北,绍兴北,16
常州北,无锡东,16
晋城东,焦作西,16
乐清,雁荡山,16
灵宝西,华山北,16
榆社西,太谷东,16
下花园北,东花园北,16
双流机场,彭山北,16
霸州西,胜芳,16
延平,建瓯西,16
霍州东,灵石东,16
太湖南,安庆西,16
白马北,内江北,16
哈拉海,农安,16
野三关,高坪,16
扶余,蔡家沟,16
天津,滨海西,16
胶州,蓝村,16
清镇西,贵阳东,16
城阳,蓝村,16
萧县北,徐州东,16
青岛北,即墨北,16
潍坊北,青州市北,16
普者黑,珠琳,16
四方台,秦家,16
莱西,即墨北,16
驻马店西,明港东,16
辽阳,沈阳南,16
新晃西,芷江,16
桃村北,莱阳,16
广南县,珠琳,16
成都西,崇州,16
云霄,饶平,16
牧原,煤田,16
临高南,老城镇,16
南彭,迎龙,16
公主岭南,长春西,16
昌图西,四平东,16
三水北,鼎湖东,16
大连北,大连,16
青岛机场,高密,16
巩义南,郑州西,16
贵阳东,贵定北,16
淮阳南,界首南,16
长寿湖,垫江,16
常平东,惠环,16
永州,祁阳,16
珠海,珠海北,16
徐家店,桃村,16
华山北,渭南北,16
广州南,南头,16
夏格庄,城阳,16
东莞西,松山湖北,16
新津,成都南,16
水茜,宁化,16
嫩江,哈达阳,16
阳东,恩平,16
陈江南,常平南,16
邹平,济南东,16
顺义西,北京朝阳,16
鹰潭,贵溪,16
郑州航空港,许昌北,16
威海,牟平,16
哈尔滨北,肇东,16
贵阳北,龙洞堡,16
温州南,平阳,16
张家口,下花园北,16
佛山西,大旺,16
麻阳西,吉首东,16
方正,高楞,16
和平北,龙川西,16
武汉,葛店南,16
益阳南,汉寿,16
沙坪坝,永川东,16
张掖西,临泽南,16
佳木斯,长发屯,16
光明城,仲恺,16
榆中,定西北,16
汉中,治江,16
北京西,北京丰台,16
临泽南,高台南,16
朱砂古镇,铜仁南,16
白银南,靖远北,16
福州南,连江,16
昆山南,上海虹桥,16
毕节,镇雄,16
冠豸山南,古田会址,16
郑州西,郑州,16
武夷山北,五府山,16
宁乡西,尖山,16
扶余北,双城北,16
五常,安家,16
磁山,武安,16
延安,甘泉北,16
杭州,临平南,16
兴国西,万安县,16
德阳,新都东,16
梅州西,建桥,16
吕梁,柳林南,16
扶余北,德惠西,16
历城,雪野,16
吉水西,泰和,16
安亭西,太仓,16
河东机场,吴忠,16
黄梅东,太湖南,16
泥溪,犍为,16
鹰潭,余江,16
雁石南,龙岩,16
石林西,弥勒,16
沙河市,邢台,16
蒲江,名山,16
立志,新华屯,16
昆山南,苏州新区,16
盐边,攀枝花南,16
池州,铜陵,17
广州南,虎门,17
长治南,高平东,17
江华,江永,17
鞍山,辽阳,17
江都,扬州,17
肇庆,四会,17
曲靖北,富源北,17
周口东,扶沟南,17
安阳东,邯郸东,17
义乌,金华南,17
东海,鸡东,17
金寨,六安,17
镇江南,常州北,17
莱西,平度,17
荣成,威海,17
济南东,济南,17
潮汕,普宁,17
深圳北,深圳坪山,17
惠东南,深圳坪山,17
深圳北,虎门,17
安图西,大石头南,17
扬州东,大港南,17
黄冈东,葛店南,17
泾县,铜陵北,17
赣州西,信丰西,17
济南西,泰安,17
牛车河,桃源,17
桐乡,杭州东,17
固始,商城,17
松溪,政和,17
郑州东,郑州航空港,17
安庆,池州,17
长葛北,郏县,17
晋江,惠安,17
桑日,山南,17
西安北,鄠邑,17
新干东,丰城东,17
嘉祥,济宁,17
泉州,仙游,17
青岛,青岛北,17
绵阳,德阳,17
芜湖,马鞍山东,17
葫芦岛,兴城,17
郑州东,新郑机场,17
绥德,子洲,17
长春,九台南,17
贡嘎,扎囊,17
天河机场,孝感东,17
查干湖,大安,17
松原,查干湖,17
温江,成都南,17
安陆西,孝感东,17
萍乡北,宜春,17
拉林,牛家,17
滁州,南京南,17
长汀南,冠豸山南,17
长兴,德清,17
泰州,江都,17
鄱阳北,景德镇北,17
北京,北京丰台,17
亚布力,苇河,17
卫辉,新乡,17
上海西,安亭西,17
柳毛,石磷,17
锦州南,葫芦岛北,17
石磷,梨树镇,17
淮安东,泗阳,17
韶山南,娄底南,17
垫江,梁平南,17
汉中,洋县西,17
武陟,南阳寨,17
潼关,华山,17
巢湖东,肥东,17
庐山,黄梅东,17
平顶山西,禹州,17
上饶,弋阳,17
广州南,广州北,17
莱西,海阳北,17
厦门北,晋江,17
蔡家坡,绛帐,17
滁州,定远,17
寿县,颍上北,17
广通北,禄丰南,17
涵江,仙游,17
宁洱,普洱,17
泰宁,将乐,17
阜宁南,淮安东,17
于都,会昌北,17
都江堰,红光镇,17
白洋淀,霸州西,17
青州市,淄博,17
贵阳北,金阳南,17
凤台南,水家湖,17
宣化北,怀来,17
贵阳,花溪南,17
仙林,镇江,17
巴图营,锦州北,17
龙镇,五大连池,17
麓谷,宁乡西,17
登沙河,金州,17
南江,洛湾三江,17
常德,桃源,17
龙南东,和平北,17
宋城路,绿博园,17
江宁,瓦屋山,17
三门峡南,渑池南,17
滕州,枣庄西,17
西华,鄢陵,17
步行街,红光镇,17
大厂,宝坻,17
彭州南,红光镇,17
宜兴,瓦屋山,17
菏泽东,巨野北,17
大邑,蒲江,17
三阳,千岛湖,17
唐山,滦河,17
高楞,依兰,17
廊坊,天津南,17
天津,塘沽,17
曹妃甸港,唐海南,17
临泉,沈丘北,17
胜利镇,宾州,17
深州,饶阳,17
庙山,贺胜桥东,17
汉口,武昌,17
曹县,定陶,17
稷山,新绛,17
安阳,汤阴,17
临清,清河城,17
青岛西,董家口,17
迎宾路,郫县,17
洋县西,佛坪,17
荣昌北,内江北,17
上饶,德兴,17
定州东,保定东,17
中卫南,中宁东,17
银川,河东机场,17
溆浦南,新化南,17
耒阳西,衡阳东,17
江山,龙游,17
金华,武义北,17
光明城,庆盛,17
巨野,嘉祥,17
邢台东,高邑西,17
歙县北,旌德,17
介休东,祁县东,17
剑门关,江油北,17
商丘,芦庙,17
哈日努拉,二龙屯,17
盐城,射阳,17
缙云西,武义北,17
卓资东,乌兰察布,17
璧山,荣昌北,17
疏勒河,玉门,17
拉哈,六合镇,17
南宁东,南宁北,17
牙克石,大雁,17
大方,黔西,17
砀山南,商丘,17
遂平,西平,17
黑山北,阜新,17
武穴北,宿松东,17
牛河梁,平泉北,17
成都东,简阳南,17
临颍,许昌,17
平原东,齐河,17
阳新,黄石北,17
佛山西,广州南,17
崖州,三亚,17
万宁,琼海,17
灯塔,林盛堡,17
芦庙,古城东,17
吴堡,柳林南,17
亚龙湾,陵水,17
海晏,湟源,17
齐齐哈尔,榆树屯,17
盘锦北,凌海南,17
怀安,张家口,17
太原,晋中,17
安亭北,苏州,17
高兴,广安南,17
太谷,祁县,17
明珠,中山北,17
顺德学院,中山北,17
红寺堡北,吴忠,17
烟筒屯,杜尔伯特,17
平遥古城,太谷西,17
富阳,杭州南,17
胜利镇,双龙湖,17
鸡西西,七台河西,18
长沙南,汨罗东,18
嘉兴南,松江南,18
隆昌北,永川东,18
平潭,长乐东,18
峡江,吉安西,18
徐州东,枣庄,18
巩义,偃师,18
余姚北,绍兴北,18
南昌西,进贤南,18
河源东,龙川西,18
漯河西,驻马店西,18
潜山,宿松东,18
张家界西,桑植,18
信阳东,孝感北,18
香港西九龙,深圳北,18
兰州西,榆中,18
海安,姜堰,18
乐山,眉山东,18
盐城,东台,18
杭州东,绍兴北,18
吉水西,新干东,18
新化,冷水江东,18
三明北,尤溪,18
新乡东,滑浚,18
鲅鱼圈,营口东,18
昆明,昆明南,18
大连北,金普,18
诸暨,杭州南,18
杨柳青,静海,18
铁岭西,沈阳北,18
渑池南,洛阳龙门,18
赵光,李家,18
金山北,上海虹桥,18
复盛,长寿湖,18
河源北,博罗北,18
昆山南,上海,18
绥棱,张维屯,18
临平南,嘉兴南,18
平泉北,承德南,18
遵义南,息烽,18
赣榆,岚山西,18
金华南,永康南,18
广汉北,成都东,18
高密北,潍坊北,18
东戴河,秦皇岛,18
秦安,通渭,18
平南南,藤县,18
如皋南,南通,18
葛店南,黄石北,18
镇江南,南京南,18
咸阳西,杨陵南,18
邓州东,南阳东,18
洞口,隆回,18
濮阳东,滑浚,18
东台,如皋南,18
北戴河,滦河,18
弥勒,朋普,18
莱阳,莱西南,18
繁昌西,芜湖,18
竹园,开远南,18
高邮,江都,18
自贡,泸县,18
庐山,共青城,18
南通西,海安,18
乐清东,温岭,18
贵阳,龙里北,18
天津西,军粮城北,18
徐州东,宿州东,18
衢州,常山,18
沙湾南,峨边南,18
哈尔滨,新香坊北,18
桂平,贵港,18
牡丹江,横道河子东,18
沈丘,项城,18
玉门,低窝铺,18
焦作,月山,18
大孤山,东港北,18
商丘东,亳州南,18
太平川,敖力布告,18
台州西,雁荡山,18
保康县,南漳,18
内江北,资阳北,18
石家庄东,辛集南,18
玉山南,衢州,18
瑞昌西,阳新,18
零陵,双牌,18
贵阳东,龙里北,18
渭南北,大荔,18
晋中,祁县东,18
洪洞西,霍州东,18
龙洞堡,贵定县,18
温岭,临海,18
临汾,洪洞,18
赶水东,桐梓北,18
大足南,璧山,18
福田,光明城,18
浠水南,黄冈西,18
台州西,三门县,18
江门,台山,18
砀山南,萧县北,18
荆州,枝江北,18
上海西,阳澄湖,18
广州南,小榄,18
唐家湾,小榄,18
小榄,珠海北,18
阳曲西,太原,18
龙江,鲁河,18
武汉东,武昌,18
神州,博鳌,18
乌兰察布,兴和北,18
天镇,怀安,18
包头东,萨拉齐,18
兴和北,怀安,18
枫林,庐山,18
冠豸山南,冠豸山,18
永春,安溪东,18
十堰东,丹江口,18
杨陵,兴平,18
北京,通州,18
乔庄东,北京东,18
屏南,周宁,18
支提山,宁德,18
诏安,潮汕,18
曲阜东,济宁东,18
海城西,辽阳,18
宣城,广德南,18
盐城,阜宁南,18
潮阳,葵潭,18
丹徒,常州,18
无锡新区,常州,18
黑山寺,怀柔北,18
肇东,宋,18
纸坊东,武汉东,18
舒城东,桐城东,18
郑州东,新乡南,18
邹平,临淄北,18
松原,王府,18
北流,玉林,18
歙县北,三阳,18
奉节,巫山,18
容县,北流,18
温江,邛崃,18
西来,崇州,18
彭州,郫县,18
犀浦,都江堰,18
红光镇,迎宾路,18
离堆公园,郫县西,18
昌黎,北戴河,18
郫县西,青城山,18
黄水,石柱县,18
六盘水,冷坝,18
眉山东,新津,18
汉中,城固,18
延庆,昌平,18
西安,临潼,18
渭南,临潼,18
英吉沙,阿克陶,18
揭阳机场,丰顺东,18
东边井,绥棱,18
交城,汾阳,18
拉哈,青水山,18
海口,海口东,18
恩平,台山,18
犀浦,彭州南,18
李家,通北,18
前进镇,换新天,18
上饶,玉山,18
兰考,民权,18
襄垣东,武乡,19
恭城,阳朔,19
衡山西,株洲西,19
惠州北,河源东,19
太仓,常熟,19
武汉,汉口,19
临沂北,蒙山,19
合肥北城,淮南南,19
太原南,太谷西,19
运城北,永济北,19
温州南,青田,19
永济北,大荔,19
观沙岭,宁乡西,19
简阳南,资中北,19
福州,闽清北,19
襄汾西,洪洞西,19
福清,莆田,19
青田,丽水,19
戚墅堰,丹阳,19
巢湖东,芜湖,19
惠安,莆田,19
方城,平顶山西,19
上海虹桥,安亭西,19
泰安,曲阜东,19
西宁,大通西,19
芜湖,湾沚南,19
海城西,盖州西,19
北滩,靖远北,19
惠山,苏州,19
普宁,陆丰,19
石家庄,藁城南,19
亳州南,太和东,19
羊马,成都南,19
二连,赛乌苏,19
合肥南,舒城东,19
宜昌东,枝江北,19
分宜,新余,19
云阳,奉节,19
安图西,延吉西,19
杭州,海宁西,19
余姚北,宁波,19
永康南,丽水,19
南陵,旌德,19
溧阳,长兴,19
上海虹桥,上海西,19
射阳,滨海港,19
昭通,花土坡,19
万安县,吉安西,19
漳州,龙山镇,19
遂溪,廉江,19
开原,铁岭,19
将乐,三明北,19
南丰,建宁县北,19
抚州,南城,19
杭州,德清,19
南陵,无为,19
苍南,太姥山,19
白城,到保,19
临汾,襄汾,19
肃宁,任丘,19
海宁西,嘉善南,19
雄安,大兴机场,19
广元,青川,19
承德南,兴隆县西,19
涪陵北,丰都,19
昆山,苏州,19
昆山南,无锡新区,19
涟水,灌云,19
三穗,新晃西,19
青莲,江油北,19
定边,盐池,19
宾阳,贵港,19
燕郊,宝坻,19
罗源,福安,19
新桥,上海南,19
丽江,鹤庆,19
辽宁朝阳,喀左,19
福鼎,霞浦,19
胶州北,即墨北,19
鄂尔多斯,东胜东,19
郑州东,新乡东,19
廊坊,天津西,19
滨海西,天津西,19
泗水南,费县北,19
青白江东,罗江东,19
界首南,阜阳西,19
西安北,礼泉南,19
东莞南,东莞,19
珠海,南朗,19
南朗,容桂,19
安陆西,随县,19
武当山西,谷城北,19
茂名,马踏,19
尖峰,东方,19
博鳌,文昌,19
台州,天台山,19
章丘南,济南东,19
八达岭长城,清河,19
沙湾市,石河子,19
佛山西,广州,19
肇庆,大旺,19
四会,佛山西,19
狮山,鼎湖东,19
中山北,顺德,19
杨桥,西渡,19
泗水,曲阜,19
九江,瑞昌西,19
石柱县,丰都,19
岳阳东,汨罗东,19
熊岳城,盖州,19
桦南东,七台河西,19
犀浦,步行街,19
瓦房店西,鲅鱼圈,19
青城山,郫县,19
大足南,内江北,19
怀化南,麻阳西,19
新津南,成都南,19
商河,临邑,19
黄梅东,蕲春南,19
定南,龙南,19
花溪大学城,贵阳,19
贵阳北,清镇西,19
北滩,中卫南,19
哈力图,红彦,19
铁力,双丰,19
庄河北,城子坦,19
庐江西,肥西,19
弋阳,贵溪,19
前锋,东二道河,19
鸡东,鸡西,19
卫星,杨岗,19
海阳北,烟台南,19
垫江,长寿北,19
宁县,彬州东,19
贵阳北,平坝南,19
襄垣东,长治南,19
城子坦,登沙河,19
桐庐东,建德,19
杭州西,桐庐东,19
邯郸,沙河市,19
百色,田阳,19
浠水南,武穴北,19
一面坡北,帽儿山西,19
怀柔,密云北,19
绍兴东,杭州南,19
南翔北,苏州,19
通化,通化县,19
太子城,下花园北,19
八方山,宁乡西,19
镇安,柞水,19
长发屯,申家店,19
永修,南昌西,20
肇东,安达,20
宾阳,来宾北,20
南雄,始兴,20
芙蓉镇,吉首东,20
光明城,惠州北,20
大同南,阳高南,20
怀化南,溆浦南,20
全州南,兴安北,20
郑州东,开封北,20
西哲里木,吐列毛杜,20
威海北,烟台南,20
唐山,滨海西,20
庆城,环县,20
新民北,彰武,20
平果,田东北,20
合浦,钦州东,20
廊坊,北京南,20
泾县,绩溪北,20
尚志南,亚布力西,20
邵东,双峰北,20
小湾东,云县,20
湖州,广德南,20
阜阳西,古城东,20
延平,闽清北,20
仙居南,临海南,20
宝丰,鲁山,20
北京,北京朝阳,20
枣阳,随州南,20
营口东,鞍山西,20
隆回,邵阳,20
温州南,乐清东,20
安顺西,六枝南,20
泉州,南安北,20
南京南,全椒,20
贵阳北,贵定北,20
襄阳东,邓州东,20
明溪,清流,20
宣城,芜湖南,20
蕲春,浠水,20
仙桃,汉川,20
平安驿,乐都,20
包头,达拉特西,20
南京南,当涂东,20
耀州,铜川东,20
侯马西,临汾西,20
巢湖东,铜陵北,20
梅州西,丰顺东,20
昌平,东花园北,20
独山东,荔波,20
禹城东,济南东,20
昆明南,石林西,20
昌图,开原,20
青县,沧州,20
云浮东,肇庆东,20
青莲,罗江东,20
瓦房店,普兰店,20
彭泽,湖口,20
从江,榕江,20
佛山西,肇庆东,20
蚌埠南,水家湖,20
渭南,华州,20
昌图西,铁岭西,20
嘉峪关,酒泉,20
融安,融水,20
连云港,灌云,20
英德西,韶关,20
平庄,赤峰,20
黄山北,旌德,20
淮南东,合肥北城,20
台安,盘锦北,20
襄汾西,闻喜西,20
揭阳,畲江北,20
双流机场,眉山东,20
天门南,潜江,20
成都东,新津,20
息县,罗山,20
南通西,如皋,20
杏树屯,金州,20
句容西,溧阳,20
南京,镇江,20
漳浦,角美,20
氡泉,黄泥崴子,20
兴隆县西,怀柔南,20
嵩明,昆明南,20
南京南,瓦屋山,20
迎龙,龙兴,20
朝阳湖,大邑,20
日照西,董家口,20
雅安,朝阳湖,20
岷县,漳县,20
大明湖,章丘,20
铜仁南,芷江,20
本溪,通远堡西,20
荣成,威海北,20
曲阜南,蒙山,20
天津,滨海北,20
烟台,烟台南,20
迎宾路,犀浦,20
漳浦,诏安,20
徐水,高碑店,20
兴国西,赣州西,20
大安,安广,20
长山屯,松原,20
白沟,霸州,20
咸宁南,纸坊东,20
乌兰浩特,葛根庙,20
贵安,安顺西,20
禹州,郑州航空港,20
江山,上饶,20
贵阳北,金华镇,20
岳阳,路口铺,20
西固,兰州新区,20
甘洛南,金口河南,20
兴凯,杨岗,20
乐东,凤凰机场,20
大理,漾濞,20
萨拉齐,察素齐,20
郑州航空港,鄢陵,20
绥化,秦家,20
文昌,海口东,20
武汉东,华容东,20
琼海,神州,20
定南南,信丰西,20
建瓯西,延平西,20
柴河,朱家沟,20
白奎堡,康金井,20
横道河子东,苇河西,20
淮安东,灌南,20
双丰,庆安,20
吉文,甘河,20
莒县,沂南,20
北京,通州西,20
张家口,宣化,20
万乐,哈尔滨,20
安达,宋,20
神树,桃山,20
柘皋,合肥南,20
扶绥南,崇左南,20
日照西,莒南北,20
西宁,海东,20
蒙山,曲阜东,20
济宁北,曲阜东,20
学庄,独山,20
甘旗卡,彰武,20
苏家屯,灯塔,20
六合镇,讷河,20
厉家寨,临沂北,20
怀集,广宁,20
清河城,大营镇,20
蓟州,三河县,20
海安,盐城大丰,20
大石桥,盖州,20
彬州东,乾县,20
荔波,环江,20
南宁北,马山县,20
永安南,三元西,20
潜山,桐城东,20
藤县,郁南,20
张桥,蒲城东,20
威信,兴文,20
郎溪南,湾沚南,20
民和南,海东,20
贵阳东,南江,21
牡丹江,海林,21
衢州,金华,21
广宁,肇庆东,21
即墨北,莱阳,21
青州市,潍坊,21
无为,铜陵,21
万州北,梁平南,21
湖州,杭州东,21
潍坊北,临淄北,21
贵阳北,百宜,21
大理,祥云,21
永寿西,咸阳北,21
合肥南,巢湖东,21
遵义,桐梓东,21
淮南南,颍上北,21
黄山北,婺源,21
深圳北,庆盛,21
桐梓北,娄山关南,21
内黄,卫辉南,21
青岛机场,青岛北,21
灵璧,泗县,21
齐齐哈尔南,杜尔伯特,21
韶山南,长沙南,21
上海西,苏州园区,21
赤壁北,岳阳东,21
桃村北,莱西,21
阳西,电白,21
涿州东,保定东,21
宁德,连江,21
鹿寨北,永福南,21
徽县,两当,21
随州南,云梦东,21
吴忠,惠安堡,21
都昌,鄱阳北,21
安庆,桐城南,21
哈尔滨,肇东,21
四平东,开原西,21
扬州东,高邮北,21
衡水,枣强,21
郴州西,耒阳西,21
成都西,大邑,21
城阳,高密北,21
屏山,犍为,21
保定东,白沟,21
玉田县,蓟州,21
常熟,南通西,21
公主岭南,长春,21
淮安东,高邮北,21
唐山北,玉田县,21
海阳北,夏格庄,21
彭州,犀浦,21
郑州东,许昌东,21
牟平,桃村北,21
杭州东,富阳,21
韦庄,陈庄,21
陆丰,鲘门,21
大庆东,杜尔伯特,21
阳平关,宁强,21
北京南,武清,21
花园,孝感,21
石泉县,汉阴,21
霞浦,宁德,21
